Connecting to host 10.10.0.4, port 30000
[  5] local 10.244.229.65 port 47280 connected to 10.244.110.193 port 5201
[  9]   6.00-7.00   sec   110 MBytes   927 Mbits/sec    0    300 KBytes       
[ 11]   6.00-7.00   sec   111 MBytes   928 Mbits/sec    0    188 KBytes       
[ 13]   6.00-7.00   sec   111 MBytes   927 Mbits/sec    0    266 KBytes       
[ 15]   6.00-7.00   sec   110 MBytes   925 Mbits/sec    0    302 KBytes       
[ 17]   6.00-7.00   sec   110 MBytes   926 Mbits/sec    0    199 KBytes       
[ 19]   6.00-7.00   sec   110 MBytes   923 Mbits/sec    0    360 KBytes       
[ 21]   6.00-7.00   sec   110 MBytes   925 Mbits/sec    0    568 KBytes       
[ 23]   6.00-7.00   sec   111 MBytes   931 Mbits/sec    0    263 KBytes       
[ 25]   6.00-7.00   sec   111 MBytes   929 Mbits/sec    0    243 KBytes       
[ 27]   6.00-7.00   sec   111 MBytes   929 Mbits/sec    0    235 KBytes       
[ 29]   6.00-7.00   sec   110 MBytes   924 Mbits/sec    5    217 KBytes       
[ 31]   6.00-7.00   sec   110 MBytes   926 Mbits/sec    0    315 KBytes       
[ 33]   6.00-7.00   sec   110 MBytes   925 Mbits/sec    0    250 KBytes       
[ 35]   6.00-7.00   sec   111 MBytes   928 Mbits/sec    0    239 KBytes       
[ 37]   6.00-7.00   sec   111 MBytes   929 Mbits/sec   32    414 KBytes       
[ 39]   6.00-7.00   sec   111 MBytes   931 Mbits/sec    0    259 KBytes       
[ 41]   6.00-7.00   sec   111 MBytes   927 Mbits/sec   29    350 KBytes       
[ 43]   6.00-7.00   sec   112 MBytes   938 Mbits/sec    3    396 KBytes       
[SUM]   6.00-7.00   sec  2.16 GBytes  18557 Mbits/sec  215             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   7.00-8.00   sec   112 MBytes   938 Mbits/sec  394    423 KBytes       
[  7]   7.00-8.00   sec   113 MBytes   944 Mbits/sec   45    451 KBytes       
[  9]   7.00-8.00   sec   114 MBytes   956 Mbits/sec   34    300 KBytes       
[ 11]   7.00-8.00   sec   113 MBytes   951 Mbits/sec    0    208 KBytes       
[ 13]   7.00-8.00   sec   113 MBytes   949 Mbits/sec    0    266 KBytes       
[ 15]   7.00-8.00   sec   113 MBytes   951 Mbits/sec   79    147 KBytes       
[ 17]   7.00-8.00   sec   114 MBytes   959 Mbits/sec    0    206 KBytes       
[ 19]   7.00-8.00   sec   114 MBytes   952 Mbits/sec  191    269 KBytes       
[ 21]   7.00-8.00   sec   114 MBytes   958 Mbits/sec  179    397 KBytes       
[ 23]   7.00-8.00   sec   113 MBytes   952 Mbits/sec    0    263 KBytes       
[ 25]   7.00-8.00   sec   114 MBytes   955 Mbits/sec    0    243 KBytes       
[ 27]   7.00-8.00   sec   113 MBytes   948 Mbits/sec    0    243 KBytes       
[ 29]   7.00-8.00   sec   114 MBytes   953 Mbits/sec    0    225 KBytes       
[ 31]   7.00-8.00   sec   113 MBytes   952 Mbits/sec    0    336 KBytes       
[ 33]   7.00-8.00   sec   114 MBytes   952 Mbits/sec    0    250 KBytes       
[ 35]   7.00-8.00   sec   113 MBytes   949 Mbits/sec    0    255 KBytes       
[ 37]   7.00-8.00   sec   112 MBytes   940 Mbits/sec  105    460 KBytes       
[ 39]   7.00-8.00   sec   114 MBytes   954 Mbits/sec    0    280 KBytes       
[ 41]   7.00-8.00   sec   113 MBytes   951 Mbits/sec   14    427 KBytes       
[ 43]   7.00-8.00   sec   111 MBytes   935 Mbits/sec  262    360 KBytes       
[SUM]   7.00-8.00   sec  2.21 GBytes  19000 Mbits/sec  1303             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   8.00-9.00   sec   120 MBytes  1005 Mbits/sec  424    272 KBytes       
[  7]   8.00-9.00   sec   120 MBytes  1006 Mbits/sec  129    478 KBytes       
[  9]   8.00-9.00   sec   117 MBytes   981 Mbits/sec    0    300 KBytes       
[ 11]   8.00-9.00   sec   118 MBytes   986 Mbits/sec    0    210 KBytes       
[ 13]   8.00-9.00   sec   117 MBytes   985 Mbits/sec    0    266 KBytes       
[ 15]   8.00-9.00   sec   118 MBytes   990 Mbits/sec    0    164 KBytes       
[ 17]   8.00-9.00   sec   117 MBytes   980 Mbits/sec   41    187 KBytes       
[ 19]   8.00-9.00   sec   118 MBytes   988 Mbits/sec   48    341 KBytes       
[ 21]   8.00-9.00   sec   118 MBytes   987 Mbits/sec    0    397 KBytes       
[ 23]   8.00-9.00   sec   118 MBytes   988 Mbits/sec    0    263 KBytes       
[ 25]   8.00-9.00   sec   117 MBytes   983 Mbits/sec   76    243 KBytes       
[ 27]   8.00-9.00   sec   118 MBytes   987 Mbits/sec    0    246 KBytes       
[ 29]   8.00-9.00   sec   118 MBytes   990 Mbits/sec   31    232 KBytes       
[ 31]   8.00-9.00   sec   118 MBytes   994 Mbits/sec   75    287 KBytes       
[ 33]   8.00-9.00   sec   118 MBytes   988 Mbits/sec    0    250 KBytes       
[ 35]   8.00-9.00   sec   118 MBytes   990 Mbits/sec    0    265 KBytes       
[ 37]   8.00-9.00   sec   119 MBytes  1002 Mbits/sec  313    280 KBytes       
[ 39]   8.00-9.00   sec   117 MBytes   983 Mbits/sec    0    285 KBytes       
[ 41]   8.00-9.00   sec   119 MBytes   998 Mbits/sec  180    461 KBytes       
[ 43]   8.00-9.00   sec   120 MBytes  1004 Mbits/sec   96    416 KBytes       
[SUM]   8.00-9.00   sec  2.31 GBytes  19815 Mbits/sec  1413             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   9.00-10.00  sec   115 MBytes   965 Mbits/sec    7    328 KBytes       
[  7]   9.00-10.00  sec   115 MBytes   964 Mbits/sec    0    491 KBytes       
[  9]   9.00-10.00  sec   116 MBytes   970 Mbits/sec    0    300 KBytes       
[ 11]   9.00-10.00  sec   115 MBytes   968 Mbits/sec    0    213 KBytes       
[ 13]   9.00-10.00  sec   116 MBytes   974 Mbits/sec    0    266 KBytes       
[ 15]   9.00-10.00  sec   116 MBytes   970 Mbits/sec    0    176 KBytes       
[ 17]   9.00-10.00  sec   115 MBytes   969 Mbits/sec    0    187 KBytes       
[ 19]   9.00-10.00  sec   116 MBytes   970 Mbits/sec    0    359 KBytes       
[ 21]   9.00-10.00  sec   115 MBytes   968 Mbits/sec    0    397 KBytes       
[ 23]   9.00-10.00  sec   116 MBytes   969 Mbits/sec    0    263 KBytes       
[ 25]   9.00-10.00  sec   116 MBytes   969 Mbits/sec    0    243 KBytes       
[ 27]   9.00-10.00  sec   116 MBytes   970 Mbits/sec    0    246 KBytes       
[ 29]   9.00-10.00  sec   116 MBytes   969 Mbits/sec    0    235 KBytes       
[ 31]   9.00-10.00  sec   115 MBytes   968 Mbits/sec    0    309 KBytes       
[ 33]   9.00-10.00  sec   116 MBytes   971 Mbits/sec    0    250 KBytes       
[ 35]   9.00-10.00  sec   116 MBytes   973 Mbits/sec    0    270 KBytes       
[ 37]   9.00-10.00  sec   115 MBytes   969 Mbits/sec   71    332 KBytes       
[ 39]   9.00-10.00  sec   116 MBytes   973 Mbits/sec    0    285 KBytes       
[ 41]   9.00-10.00  sec   116 MBytes   974 Mbits/sec    0    478 KBytes       
[ 43]   9.00-10.00  sec   116 MBytes   970 Mbits/sec    0    437 KBytes       
[SUM]   9.00-10.00  sec  2.26 GBytes  19392 Mbits/sec   78             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]  10.00-11.00  sec   111 MBytes   929 Mbits/sec    0    350 KBytes       
[  7]  10.00-11.00  sec   111 MBytes   933 Mbits/sec  136    498 KBytes       
[  9]  10.00-11.00  sec   111 MBytes   929 Mbits/sec    0    300 KBytes       
